plot_ID,species,cover_percent,life_form,growth_form,height_cm,length_cm,width_cm,spinescence,n_spines,hairs,leaf_size,bulk_density,cageyness,woody_diameter,woody_n_stems,reproductive_height,specimen_notes,reserve,site_ID,time,date,weather,megafauna_presence,topographic_position,bare_ground,rock_cover,tsq_x_shrub,tsq_t_shrub,tsq_x_tree,tsq_t_tree,camera_ID,notes,identification,species_per_reserve,species_per_plot,species_per_site,growth_forms_per_site,growth_forms_per_plot
MA_S05_P04,Hibiscus pusillus,1,Forb,rf (Round forb),50,20,15,Absent,,both,Macro,low,Not cagey,,"",,"",Marakele,MA_S05,11:17,26/03/2024,"Hot, sunny",No obvious signs,Flat,75,0,5,60,250,75,"",semi shaded,species_level,97,16,40,11,7
SY_S04_P03,Hilliardiella oligocephala,1,Forb,sf (Straight forb),21,9,6,Absent,,absent,Macro,medium,Not cagey,,"",,"",Syringa Sands,SY_S04,17:44,28/02/2024,Cloudy,Antelope droppings,Slightly sloped,20,0,310,30,240,220,"","",species_level,122,14,42,12,6
SU_S02_P03,Hilliardiella oligocephala,1,Forb,sf (Straight forb),15,2,1.5,Absent,,absent,Micro,low,Not cagey,,"",,"",Summerplace,SU_S02,9:45,02/03/2024,Sunny,Antelope droppings,Flat,20,1,80,130,500,190,"","",species_level,132,17,47,10,8
AN_S05_P02,Hirpicium bechuanense,1,Forb,sf (Straight forb),14.5,2,0.5,Absent,,absent,Thin linear,low,Not cagey,,"",15,"",Ant's Farm,AN_S05,13:22,11/03/2024,"Hot, sunny, windy",No obvious signs,Flat,70,0,40,53,300,92,"",Very sandy soil,species_level,136,23,55,11,8
WI_S02_P03,Huernia hystrix,1,Forb,rf (Round forb),3,0.7,0.1,<5cm; on stems and branches,18,absent,Absent,extremely thick,Not cagey,,"",,"",Willowisp,WI_S02,14:53,24/02/2024,Sunny,No obvious signs,Flat,15,0,30,40,160,50,"","",species_level,108,24,48,13,9
SU_S01_P02,Hyparrhenia filipendula,1,Graminoid,lg (Large graminoid),65,7,5,Absent,,absent,Thick linear,low,Not cagey,,"",80,"",Summerplace,SU_S01,14:58,01/03/2024,Sunny,Antelope droppings in plot,Flat,15,0,150,93,173,110,"","",species_level,132,9,68,12,7
SU_S01_P01,Hyparrhenia filipendula,20,Graminoid,lg (Large graminoid),66,27,21,Absent,,leaves,Thick linear,low,Not cagey,,"",150,"",Summerplace,SU_S01,13:49,01/03/2024,Sunny,Droppings in plot,Flat,10,0,110,80,230,210,"","",species_level,132,18,68,12,8
SU_S03_P01,Hyparrhenia filipendula,20,Graminoid,ug (Sparse upward graminoid),59,18,14,Absent,,absent,Thin linear,low,Not cagey,,"",116,"",Summerplace,SU_S01,12:45,02/03/2024,"Sunny, some clouds",Cattle dung nearby,Flat,10,0,30,100,290,440,"","",species_level,132,16,68,12,7
DA_S01_P03,Hyparrhenia filipendula,2,Graminoid,lg (Large graminoid),12,11,5,Absent,,absent,Thin linear,low,Not cagey,,"",92,"",Dabchick,DA_S01,15:34,05/03/2024,"Sunny, very windy ",Old droppings everywhere,Flat,60,20,72,40,235,215,"","",species_level,145,18,58,10,6
DA_S02_P01,Hyparrhenia filipendula,2,Graminoid,lg (Large graminoid),30,17,12,Absent,,stems,Thin linear,medium,Not cagey,,"",141,"",Dabchick,DA_S02,7:00,06/03/2024,Sunny,"",Flat,50,0,60,40,120,170,"","",species_level,145,24,43,13,11
DA_S03_P03,Hyparrhenia hirta,20,Graminoid,lg (Large graminoid),60,110,80,Absent,,absent,Thin linear,extremely thick,Not cagey,,"",78,"",Dabchick,DA_S03,14:08,06/03/2024,"Hot, sunny, windy","Rhino dung in plot, antelope droppings nearby",Flat,30,0,40,125,193,282,"","",species_level,145,24,51,10,7
MA_S02_P03,Hyparrhenia hirta,20,Graminoid,lg (Large graminoid),50,45,35,Absent,,absent,Thin linear,high,Semi cagey,,"",135,"",Marakele,MA_S02,16:12,24/03/2024,Sunny,No obvious signs,Flat,5,0,130,310,910,300,ECO_47,"",species_level,97,12,40,12,6
MA_S02_P05,Hyparrhenia hirta,1,Graminoid,ug (Sparse upward graminoid),36,23,13,Absent,,absent,Thin linear,low,Not cagey,,"",70,"",Marakele,MA_S02,17:17,24/03/2024,Sunny,No obvious signs,Flat,10,0,340,250,760,140,"","",species_level,97,15,40,12,5
DA_S04_P01,Hypericum lalandii,1,Forb,sf (Straight forb),19,5,3,Absent,,absent,Micro,low,Not cagey,,"",20,"",Dabchick,DA_S04,7:18,07/03/2024,Overcast,Antelope droppings next to plot,Flat,60,0,30,46,170,69,"",Very sandy soil,species_level,145,13,34,8,6
DA_S04_P03,Hypericum lalandii,1,Forb,sf (Straight forb),22,10,7,Absent,,absent,Micro,low,Not cagey,,"",23,"",Dabchick,DA_S04,8:44,07/03/2024,Overcast,"Large, small antelope, buffalo droppings nearby",Flat,30,0,46,39,381,590,ECO_29,Very sandy soil,species_level,145,13,34,8,6
DA_S04_P02,Hypericum lalandii,1,Forb,sf (Straight forb),12,2,2,Absent,,absent,Micro,low,Not cagey,,"",12,"",Dabchick,DA_S04,7:55,07/03/2024,Overcast,Old droppings in plot,Flat,50,0,63,57,99,140,"",Very sandy soil,species_level,145,14,34,8,7
DA_S04_P04,Hypericum lalandii,1,Forb,sf (Straight forb),18,6,4,Absent,,absent,Micro,low,Not cagey,,"",20,"",Dabchick,DA_S04,9:30,07/03/2024,Overcast,Old antelope dung in plot,Flat,40,0,71,30,425,70,"",Very sandy soil,species_level,145,9,34,8,5
DA_S01_P01,Hyperthelia dissoluta,1,Graminoid,lg (Large graminoid),24,16,12,Absent,,absent,Thick linear,low,Not cagey,2.5,1,114,"",Dabchick,DA_S01,13:05,05/03/2024,"Sunny, very windy ",Antelope droppings,Slightly sloped,30,15,60,20,108,80,"","",species_level,145,25,58,10,9
DA_S03_P02,Hyperthelia dissoluta,5,Graminoid,lg (Large graminoid),66,30,26,Absent,,absent,Thick linear,high,Not cagey,,"",222,"",Dabchick,DA_S03,13:15,06/03/2024,"Hot, sunny, windy",Old droppings in plot,Flat,50,0,70,80,310,100,"","",species_level,145,20,51,10,8
DA_S03_P03,Hyperthelia dissoluta,5,Graminoid,ug (Sparse upward graminoid),27,7,3,Absent,,absent,Thick linear,low,Not cagey,,"",99,"",Dabchick,DA_S03,14:08,06/03/2024,"Hot, sunny, windy","Rhino dung in plot, antelope droppings nearby",Flat,30,0,40,125,193,282,"","",species_level,145,24,51,10,7
DA_S02_P04,Hyperthelia dissoluta,5,Graminoid,lg (Large graminoid),51,10,9,Absent,,absent,Thick linear,low,Not cagey,,"",174,"",Dabchick,DA_S02,15:05,06/03/2024,Sunny,Buffalo dung,Flat,50,0,119,65,92,254,"","",species_level,145,7,43,13,4
DA_S02_P01,Hyperthelia dissoluta,2,Graminoid,lg (Large graminoid),32,12,10,Absent,,absent,Thick linear,low,Not cagey,,"",126,"",Dabchick,DA_S02,7:00,06/03/2024,Sunny,"",Flat,50,0,60,40,120,170,"","",species_level,145,24,43,13,11
DA_S02_P02,Hyperthelia dissoluta,15,Graminoid,lg (Large graminoid),101,18,16,Absent,,absent,Thick linear,low,Not cagey,,"",230,"",Dabchick,DA_S02,8:04,06/03/2024,"Sunny, windy ",Antelope droppings in plot,Flat,40,0,25,130,660,160,"","",species_level,145,19,43,13,9
DA_S02_P03,Hyperthelia dissoluta,10,Graminoid,lg (Large graminoid),89,19,11,Absent,,absent,Thick linear,low,Not cagey,,"",197,"",Dabchick,DA_S02,9:06,06/03/2024,"Sunny, windy",Antelope droppings in plot,Flat,55,0,122,258,390,498,"","",species_level,145,18,43,13,6
DA_S02_P05,Hyperthelia dissoluta,10,Graminoid,lg (Large graminoid),120,15,15,Absent,,absent,Thick linear,low,Not cagey,,"",190,"",Dabchick,DA_S02,10:31,06/03/2024,"Sunny, windy",Old droppings in plot,Flat,20,0,20,50,230,80,"","",species_level,145,20,43,13,9
DA_S03_P05,Hyperthelia dissoluta,1,Graminoid,ug (Sparse upward graminoid),75,7,7,Absent,,absent,Thin linear,low,Not cagey,,"",160,"",Dabchick,DA_S03,15:44,06/03/2024,"Hot, sunny, some clouds",Old droppings in plot,Flat,65,0,170,30,770,410,"","",species_level,145,18,51,10,6
DA_S04_P01,Hyperthelia dissoluta,1,Graminoid,lg (Large graminoid),108,22,9,Absent,,absent,Thick linear,low,Not cagey,,"",201,"",Dabchick,DA_S04,7:18,07/03/2024,Overcast,Antelope droppings next to plot,Flat,60,0,30,46,170,69,"",Very sandy soil,species_level,145,13,34,8,6
DA_S04_P03,Hyperthelia dissoluta,2,Graminoid,lg (Large graminoid),49,16,11,Absent,,absent,Thick linear,low,Not cagey,,"",202,"",Dabchick,DA_S04,8:44,07/03/2024,Overcast,"Large, small antelope, buffalo droppings nearby",Flat,30,0,46,39,381,590,ECO_29,Very sandy soil,species_level,145,13,34,8,6
DA_S04_P02,Hyperthelia dissoluta,2,Graminoid,lg (Large graminoid),100,35,28,Absent,,absent,Thin linear,medium,Not cagey,,"",207,"",Dabchick,DA_S04,7:55,07/03/2024,Overcast,Old droppings in plot,Flat,50,0,63,57,99,140,"",Very sandy soil,species_level,145,14,34,8,7
DA_S05_P01,Hyperthelia dissoluta,5,Graminoid,lg (Large graminoid),66,23,21,Absent,,absent,Thick linear,low,Not cagey,,"",181,"",Dabchick,DA_S05,11:26,07/03/2024,"Overcast, windy",Antelope droppings nearby,Flat,30,25,580,169,1020,1610,"","",species_level,145,20,55,12,7
DA_S04_P04,Hyperthelia dissoluta,1,Graminoid,lg (Large graminoid),83,39,34,Absent,,absent,Thick linear,low,Not cagey,,"",179,"",Dabchick,DA_S04,9:30,07/03/2024,Overcast,Old antelope dung in plot,Flat,40,0,71,30,425,70,"",Very sandy soil,species_level,145,9,34,8,5
DA_S04_P05,Hyperthelia dissoluta,1,Graminoid,lg (Large graminoid),70,50,35,Absent,,absent,Thick linear,low,Not cagey,,"",190,"",Dabchick,DA_S04,10:00,07/03/2024,Overcast,Droppings nearby,Flat,30,0,20,20,660,165,"",Very sandy soil,species_level,145,13,34,8,7
SW_S02_P05,Hypoestes forskaolii,1,Forb,sf (Straight forb),18,3,3,Absent,,both,Macro,low,Not cagey,,"",,"",Swebeswebe,SW_S02,11:02,20/03/2024,Sunny,No obv signs,Flat,50,20,50,180,110,130,"","Semi- shaded, sloped and rocky surrounding plot",species_level,91,14,36,9,7
JE_S04_P02,Hypoxis filiformis,1,Forb,rf (Round forb),44,13,10,Absent,,leaves,Thick linear,low,Not cagey,,"",,"",Jembisa,JE_S04,9:16,23/02/2024,Sunny,some plants eaten,Flat,25,0,120,170,340,220,ECO_09,"",species_level,102,13,47,11,6
DA_S03_P02,Hypoxis hemerocallidea,1,Forb,rf (Round forb),45,38,25,Absent,,absent,Thin linear,medium,Not cagey,,"",,"",Dabchick,DA_S03,13:15,06/03/2024,"Hot, sunny, windy",Old droppings in plot,Flat,50,0,70,80,310,100,"","",species_level,145,20,51,10,8
WI_S02_P01,Hypoxis rigidula,1,Forb,rf (Round forb),7,45,6,Absent,,leaves,Thick linear,low,Not cagey,,"",10.5,"",Willowisp,WI_S02,13:06,24/02/2024,Sunny,No obvious signs,Flat,15,0,20,80,70,120,"","",species_level,108,19,48,13,10
WI_S02_P04,Hypoxis rigidula,1,Forb,sf (Straight forb),15,8,3.5,Absent,,both,Thick linear,low,Not cagey,,"",23,"",Willowisp,WI_S02,16:15,24/02/2024,Sunny,Very old impala poop,Flat,5,5,77,240,70,90,"","",species_level,108,18,48,13,9
DA_S05_P04,Hypoxis rigidula,1,Forb,sf (Straight forb),38,6,5,Absent,,leaves,Thick linear,low,Not cagey,,"",,"",Dabchick,DA_S05,14:27,07/03/2024,Mostly cloudy,Old buffalo dung,Slightly sloped,15,15,30,59,1835,1551,"","",species_level,145,21,55,12,6
AN_S03_P04,Hypoxis sp,1,Forb,sf (Straight forb),14,6,3,Absent,,leaves,Thick linear,low,Not cagey,,"",,"",Ant's Farm,AN_S03,14:41,10/03/2024,"Sunny, some clouds",Antelope droppings nearby,Flat,20,20,225,93,308,130,"","",higher_level,136,14,53,12,5
SW_S04_P05,Indigastrum costatum,1,Forb,sf (Straight forb),7,4,4,Absent,,leaves,Micro,low,Not cagey,,"",,"",Swebeswebe,SW_S04,9:37,21/03/2024,Mostly cloudy,Antelope droppings in plot,Flat,25,1,146,60,190,85,"","",species_level,91,16,32,12,8
MA_S02_P01,Indigastrum costatum,1,Forb,sf (Straight forb),21,4,3,Absent,,both,Macro,low,Not cagey,,"",,"",Marakele,MA_S02,14:30,24/03/2024,"Hot, sunny",No obvious signs,Flat,15,0,45,50,490,475,"","",species_level,97,22,40,12,9
MA_S02_P02,Indigastrum costatum,2,Forb,rf (Round forb),38,50,32,Absent,,both,Macro,low,Not cagey,,"",,"",Marakele,MA_S02,15:32,24/03/2024,"Sunny, some clouds",No obvious signs,Flat,50,0,30,60,1000,1400,"","",species_level,97,11,40,12,6
MA_S02_P03,Indigastrum costatum,1,Forb,rf (Round forb),24,21,10,Absent,,leaves,Macro,low,Not cagey,,"",20,"",Marakele,MA_S02,16:12,24/03/2024,Sunny,No obvious signs,Flat,5,0,130,310,910,300,ECO_47,"",species_level,97,12,40,12,6
MA_S02_P04,Indigastrum costatum,2,Forb,rf (Round forb),33,28,19,Absent,,leaves,Macro,medium,Not cagey,,"",,"",Marakele,MA_S02,16:44,24/03/2024,Sunny,Warthog dung in plot,Flat,40,0,108,98,320,230,"","",species_level,97,16,40,12,8
MA_S02_P05,Indigastrum costatum,1,Forb,rf (Round forb),27,23,20,Absent,,both,Macro,medium,Not cagey,,"",21,"",Marakele,MA_S02,17:17,24/03/2024,Sunny,No obvious signs,Flat,10,0,340,250,760,140,"","",species_level,97,15,40,12,5
MA_S05_P04,Indigofera bainesii,1,Forb,sf (Straight forb),40,20,8,Absent,,leaves,Micro,low,Not cagey,,"",36,"",Marakele,MA_S05,11:17,26/03/2024,"Hot, sunny",No obvious signs,Flat,75,0,5,60,250,75,"",semi shaded,species_level,97,16,40,11,7
JE_S01_P01,Indigofera comosa,1,Forb,cf (Creeping forb),10,20,4,Absent,,both,Macro,low,Not cagey,,"",5,"",Jembisa,JE_S01,11:41,21/02/2024,Sunny,Zebra dung,Flat,20,0,180,100,1000,350,ECO_06,"",species_level,102,11,30,9,6
WI_S01_P05,Indigofera comosa,5,Forb,cf (Creeping forb),32.5,66,40,Absent,,absent,Macro,high,Not cagey,,"",16,"",Willowisp,WI_S01,11:52,24/02/2024,Sunny,No obvious signs,Flat,15,0,190,110,360,370,"","",species_level,108,19,58,11,7
LA_S04_P03,Indigofera delagoaensis,1,Forb,cf (Creeping forb),7,75,39,Absent,,both,Micro,medium,Not cagey,,"",4,"",Lapalala,LA_S04,10:03,18/02/2024,"Sunny, windy",Dung,Flat,75,0,110,185,198,170,ECO_03,Animal diggings 0.5 m away,species_level,88,16,36,10,5
LA_S04_P04,Indigofera delagoaensis,1,Forb,rf (Round forb),7,5,3,Absent,,both,Micro,medium,Not cagey,,"",,"",Lapalala,LA_S04,11:19,18/02/2024,"Hot, sunny, windy",No obvious signs,Flat,80,0,170,120,250,160,"","",species_level,88,11,36,10,4
JE_S04_P03,Indigofera delagoaensis,1,Forb,mf (Messy forb),28,12,10,Absent,,stems and branches,Macro,medium,Not cagey,,"",8,"",Jembisa,JE_S04,10:08,23/02/2024,Sunny,"dung in plot, some plants show signs of herbivory",Flat,30,5,460,110,500,180,"","",species_level,102,20,47,11,8
KA_S03_P01,Indigofera delagoaensis,15,Forb,cf (Creeping forb),12,42,32,Absent,,both,Macro,medium,Not cagey,,"",7,"",Kaingo,KA_S03,12:25,14/03/2024,"Hot, sunny ",Antelope droppings,Flat,55,0,173,40,445,1010,"","",species_level,81,13,23,9,5
KA_S05_P01,Indigofera delagoaensis,1,Forb,cf (Creeping forb),14,48,22,Absent,,both,Macro,low,Not cagey,,"",,"",Kaingo,KA_S05,7:44,16/03/2024,Sunny,Small antelope droppings nearby,Flat,50,10,150,10,180,54,"","",species_level,81,10,39,11,5
MA_S04_P01,Indigofera delagoaensis,5,Forb,rf (Round forb),29,40,16,Absent,,both,Macro,medium,Not cagey,,"",22,"",Marakele,MA_S04,12:12,25/03/2024,Mostly cloudy,No obvious signs,Flat,10,0,200,210,520,130,"","",species_level,97,8,37,11,5
MA_S04_P04,Indigofera delagoaensis,1,Forb,rf (Round forb),23,38,22,Absent,,both,Macro,low,Not cagey,,"",21,"",Marakele,MA_S04,14:06,25/03/2024,"Sunny, some clouds, hot",No obvious signs,Flat,20,0,115,50,1065,100,"","",species_level,97,12,37,11,8
LA_S03_P04,Indigofera filipes,1,Forb,rf (Round forb),24,30,27,Absent,,Absent,Macro,low,Not cagey,,"",18,"",Lapalala,LA_S03,"",17/02/2024,"Hot, cloudy",No obvious signs,Flat,25,0,180,,100,70,"",Next to huge termite digging activity. Shaded. Old rhino footprints.,species_level,88,21,45,11,8
LA_S03_P05,Indigofera filipes,,Forb,sf (Straight forb),12,4,4,Absent,,Absent,Micro,low,Not cagey,,"",12,"",Lapalala,LA_S03,16:30,17/02/2024,"Hot, cloudy","Tracks, elephant claws",Flat,10,0,110,70,130,370,"",Some giraffe spoor. 30% covered by tree-growing ochird.,species_level,88,11,45,11,5
WI_S03_P03,Indigofera filipes,1,Forb,sf (Straight forb),8,5,2,Absent,,absent,Micro,low,Not cagey,,"",3.5,"",Willowisp,WI_S03,8:46,25/02/2024,Sunny,No obvious signs,Flat,40,0,95,121,282,110,"","",species_level,108,14,35,12,7
WI_S02_P01,Indigofera filipes,1,Forb,sf (Straight forb),25,8,7,Absent,,absent,Micro,low,Not cagey,,"",24,"",Willowisp,WI_S02,13:06,24/02/2024,Sunny,No obvious signs,Flat,15,0,20,80,70,120,"","",species_level,108,19,48,13,10
SY_S01_P03,Indigofera filipes,1,Forb,sf (Straight forb),21,3,3,Absent,,absent,Macro,low,Not cagey,,"",19,"",Syringa Sands,SY_S01,15:19,27/02/2024,Cloudy,Lots of droppings nearby,Flat,15,0,32,50,1040,2000,"","",species_level,122,18,44,11,7
SY_S01_P02,Indigofera filipes,1,Forb,sf (Straight forb),19,4,1.5,Absent,,absent,Macro,low,Not cagey,,"",19,"",Syringa Sands,SY_S01,14:30,27/02/2024,Overcast,"",Flat,15,40,5,43,1050,410,"","",species_level,122,17,44,11,7
AN_S01_P03,Indigofera filipes,1,Forb,sf (Straight forb),17,11,5,Absent,,stems,Micro,low,Not cagey,,"",12,"",Ant's Farm,AN_S01,16:24,09/03/3024,Overcast,"Heavily browsed, antelope droppings ",Flat,50,0,320,90,580,360,"","",species_level,136,18,47,10,6
KA_S01_P04,Indigofera filipes,1,Forb,sf (Straight forb),15,9,5,Absent,,absent,Macro,low,Not cagey,,"",13,"",Kaingo,KA_S01,15:02,13/03/2024,"Sunny, some clouds",Zebra and other antelope droppings nearby,Flat,50,5,210,460,265,340,"","",species_level,81,14,24,8,5
SW_S03_P04,Indigofera filipes,1,Forb,sf (Straight forb),21,7,3,Absent,,absent,Micro,low,Not cagey,,"",23,"",Swebeswebe,SW_S03,15:37,20/03/2024,"Sunny, windy",Old zebra dung,Flat,30,1,140,389,152,110,"","",species_level,91,10,23,9,5
LA_S04_P05,Indigofera longipes,1,Forb,rf (Round forb),6,5,3.5,Absent,,stems and branches,Macro,medium,Not cagey,,"",,"",Lapalala,LA_S04,12:10,18/02/2024,"Hot, sunny, windy",impala dung,Flat,90,2,75,165,160,340,"","",species_level,88,8,36,10,6
WI_S01_P01,Indigofera melanadenia,1,Forb,sf (Straight forb),40,9,6,Absent,,leaves,Macro,low,Not cagey,,"",,"",Willowisp,WI_S01,7:32,24/02/2024,Sunny,No obvious signs,Flat,10,30,170,70,530,610,"","",species_level,108,26,58,11,8
WI_S04_P05,Indigofera melanadenia,1,Forb,sf (Straight forb),50,30,10,Absent,,both,Macro,low,Not cagey,,"",,"",Willowisp,WI_S04,14:36,25/02/2024,Sunny,No obvious signs,Flat,20,40,120,120,430,140,"","",species_level,108,7,35,13,6
SY_S03_P02,Indigofera melanadenia,1,Shrub,sss (Shrub single-stemmed),54,30,25,Absent,,absent,Macro,low,Not cagey,0.3,1,,"",Syringa Sands,SY_S03,13:29,28/02/2024,Cloudy,"Antelope droppings in plot, some browsing damage",Flat,30,5,60,97,111,995,"","",species_level,122,16,44,12,9
SY_S03_P03,Indigofera melanadenia,1,Forb,sf (Straight forb),77,35,32,Absent,,leaves,Macro,low,Not cagey,,"",,"",Syringa Sands,SY_S03,14:20,28/02/2024,"Sunny, some clouds",Some droppings,Flat,20,20,77,98,40,36,"",25% moss cover,species_level,122,16,44,12,9
SY_S05_P01,Indigofera melanadenia,1,Forb,sf (Straight forb),94,47,26,Absent,,leaves,Macro,low,Not cagey,,"",88,"",Syringa Sands,SY_S05,7:12,29/02/2024,Overcast,Large antelope droppings,Slightly sloped,15,5,309,251,402,148,"","",species_level,122,12,42,8,4
SW_S02_P04,Indigofera melanadenia,1,Forb,sf (Straight forb),30,30,17,Absent,,both,Macro,low,Not cagey,,"",,"",Swebeswebe,SW_S02,10:00,20/03/2024,Sunny,Small antelope droppings nearby,Flat,50,0,50,62,230,43,"",Sloped and rocky surrounding plot,species_level,91,15,36,9,8
LA_S05_P01,Indigofera mollicoma,5,Forb,rf (Round forb),38,25,27.5,Absent,,both,Macro,high,Semi cagey,,"",22,"",Lapalala,LA_S05,13:29,18/02/2024,"Sunny, windy","",Flat,55,0,50,310,310,685,"","",species_level,88,8,29,11,6
LA_S05_P03,Indigofera mollicoma,15,Forb,rf (Round forb),40,55,40,Absent,,both,Macro,extremely thick,Semi cagey,,"",35,"",Lapalala,LA_S05,15:05,18/02/2024,"Sunny, windy",Rhino and wildebeast dung,Flat,10,0,138,60,116,455,ECO_04,"",species_level,88,11,29,11,9
LA_S05_P04,Indigofera mollicoma,2,Forb,rf (Round forb),24,22,20,Absent,,stems and branches,Macro,medium,Semi cagey,,"",17,"",Lapalala,LA_S05,15:55,18/02/2024,"Hot, windy","spoor, impala/steenbok dung",Flat,40,0,350,110,640,610,"","",species_level,88,9,29,11,5
JE_S03_P04,Indigofera mollicoma,1,Forb,rf (Round forb),25,46,15,Absent,,both,Macro,medium,Not cagey,,"",14,"",Jembisa,JE_S03,16:00,22/02/2024,Sunny,Dung,"Flat, very rocky",50,30,140,180,600,500,ECO_08,"",species_level,102,9,42,9,6
WI_S01_P01,Indigofera mollicoma,10,Forb,rf (Round forb),39,82,79,Absent,,stems,Macro,high,Not cagey,,"",28,"",Willowisp,WI_S01,7:32,24/02/2024,Sunny,No obvious signs,Flat,10,30,170,70,530,610,"","",species_level,108,26,58,11,8
JE_S05_P03,Indigofera mollicoma,1,Forb,rf (Round forb),23,46,30,"",,leaves,Macro,medium,Not cagey,,"",,"",Jembisa,JE_S05,14:51,23/02/2024,Sunny,Browsing damage,Flat,25,0,160,290,300,370,"","",species_level,102,12,38,10,6
JE_S05_P05,Indigofera mollicoma,1,Forb,mf (Messy forb),26,37,27,"",,both,Macro,low,Not cagey,,"",20,"",Jembisa,JE_S05,16:30,23/02/2024,Sunny,Heavy browsing,Flat,45,0,80,50,200,180,"","",species_level,102,14,38,10,7
WI_S03_P04,Indigofera mollicoma,5,Forb,rf (Round forb),35,69,668,Absent,,stems,Macro,high,Not cagey,,"",20,"",Willowisp,WI_S03,9:30,25/02/2024,Sunny,No obvious signs,Flat,60,0,270,100,250,130,"","",species_level,108,13,35,12,7
WI_S02_P01,Indigofera mollicoma,25,Forb,rf (Round forb),40,123,116,Absent,,absent,Macro,high,Semi cagey,,"",,"",Willowisp,WI_S02,13:06,24/02/2024,Sunny,No obvious signs,Flat,15,0,20,80,70,120,"","",species_level,108,19,48,13,10
WI_S02_P02,Indigofera mollicoma,5,Forb,rf (Round forb),32,83,64,Absent,,absent,Macro,high,Not cagey,,"",16,"",Willowisp,WI_S02,14:10,24/02/2024,Sunny,No obvious signs,Flat,10,2,80,50,720,140,"","",species_level,108,17,48,13,8
WI_S04_P01,Indigofera mollicoma,2,Forb,sf (Straight forb),21,38,37,Absent,,both,Macro,medium,Not cagey,,"",,"",Willowisp,WI_S04,11:27,25/02/2024,Sunny,No obvious signs,Flat,75,0,290,130,300,370,"",general area is rocky,species_level,108,18,35,13,7
WI_S04_P03,Indigofera mollicoma,1,Forb,sf (Straight forb),33,9,5,Absent,,both,Macro,low,Not cagey,,"",,"",Willowisp,WI_S04,12:58,25/02/2024,Sunny,No obvious signs,Flat,30,50,51,120,76,100,"","",species_level,108,12,35,13,7
SU_S02_P04,Indigofera mollicoma,2,Forb,rf (Round forb),30,67,43,Absent,,leaves,Macro,medium,Not cagey,,"",23,"",Summerplace,SU_S02,10:43,02/03/2024,Sunny,Antelope droppings,Flat,25,2,160,50,430,300,"","",species_level,132,14,47,10,8
SU_S05_P04,Indigofera mollicoma,1,Forb,rf (Round forb),23,23,16,Absent,,both,Macro,medium,Not cagey,,"",12,"",Summerplace,SU_S05,14:45,03/03/2024,"Sunny, some clouds ",Droppings nearby,Flat,40,0,100,240,260,320,"","",species_level,132,15,67,12,8
DA_S03_P05,Indigofera mollicoma,1,Forb,rf (Round forb),10,20,10,Absent,,both,Macro,high,Not cagey,,"",,"",Dabchick,DA_S03,15:44,06/03/2024,"Hot, sunny, some clouds",Old droppings in plot,Flat,65,0,170,30,770,410,"","",species_level,145,18,51,10,6
DA_S05_P05,Indigofera mollicoma,1,Forb,sf (Straight forb),20,7,5,Absent,,both,Micro,low,Not cagey,,"",,"",Dabchick,DA_S05,15:22,07/03/2024,Mostly cloudy,Old dung nearby,Flat,15,20,40,190,170,380,"","",species_level,145,21,55,12,7
